7637;52;309000;50,0596587;21,9857449;2;0;4;1;0;0;0;1978;1;0;0;;blok;wtórny;0
7638;40;300000;50,0074187;22,0081783;2;1;2;0;0;0;0;2021;0;0;0;do wykończenia;szeregowiec;pierwotny;0
7639;54;370530;50,0496863;22,0310775;3;0;3;0;1;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
7640;55;350820;50,0009349;22,0685509;3;0;1;0;1;0;0;2021;1;1;1;do wykończenia;;pierwotny;0
7641;106;474564;50,0631751;21,9375713;3;1;1;1;0;0;0;2019;1;1;1;do wykończenia;blok;pierwotny;0
7642;67;479000;50,0402561;22,0360245;3;2;4;1;0;0;0;2021;1;1;1;do wykończenia;blok;pierwotny;1
7643;54;370530;50,0612875;22,0372359;3;0;3;0;0;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;1
7644;37;298320;50,0612875;22,0372359;2;1;3;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7645;41;324320;50,0612875;22,0372359;2;2;3;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7646;37;329000;50,0329386;22,0050419;1;1;2;1;0;0;0;1970;1;0;0;do zamieszkania;blok;wtórny;0
7647;58;399000;50,0763914;21,985681;3;0;1;0;1;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7648;156;511095;50,0009349;22,0685509;5;1;1;1;0;0;0;2021;0;1;1;do wykończenia;;pierwotny;0
7649;37;399594;50,0074969;22,0006894;2;3;9;1;0;0;0;2023;0;1;1;do wykończenia;blok;pierwotny;1
7651;52;350410;50,0254865;21,9401942;3;1;3;0;1;0;0;2021;0;1;1;do wykończenia;blok;pierwotny;0
7652;61;452184;50,0401694;21,9521092;3;1;6;1;0;0;0;2020;0;1;1;do wykończenia;apartamentowiec;pierwotny;1
7653;59;603942;50,0074969;22,0006894;3;1;9;1;0;0;0;2023;0;1;1;do wykończenia;blok;pierwotny;1
7658;90;590000;50,0100029;22,0096905;4;0;3;1;0;0;0;2020;0;1;1;do wykończenia;blok;pierwotny;1
7659;93;730000;50,055355;21,9677274;6;1;2;1;0;0;0;2021;0;1;1;do wykończenia;blok;wtórny;0
7661;37;298080;50,0614267;22,0374831;2;0;3;1;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7662;42;333459;50,0614267;22,0374831;2;1;3;0;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
7663;131;440456;50,0009349;22,0685509;5;1;1;1;0;0;0;2021;0;1;1;do wykończenia;;pierwotny;0
7664;55;331326;50,0009349;22,0685509;3;0;1;0;1;0;0;2021;0;1;1;do wykończenia;;pierwotny;0
7665;66;599000;50,0220445;21,9941541;3;5;11;1;0;0;0;2010;0;1;1;do zamieszkania;blok;wtórny;1
7666;93;730000;50,055355;21,9677274;6;1;2;1;0;0;0;2021;0;1;1;do wykończenia;blok;wtórny;0
7667;48;385000;50,039182;22,0078337;3;3;3;0;0;0;0;1960;0;1;1;do remontu;blok;wtórny;0
7668;36;286500;50,0415957;22,0902442;2;0;3;1;0;0;0;2021;1;1;1;do wykończenia;;pierwotny;1
7669;64;555000;50,0251665;22,0485305;3;1;2;1;0;0;0;2012;0;1;1;do zamieszkania;apartamentowiec;wtórny;1
7670;101;419210;50,0538075;21,9610261;5;1;2;1;1;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7671;56;371351;50,0476544;21,971987;3;0;1;1;1;0;0;2022;0;1;1;do wykończenia;blok;pierwotny;0
7672;25;225000;50,0503827;21,9870858;1;10;10;0;0;0;0;1986;1;1;1;do zamieszkania;blok;wtórny;1
7673;54;370530;50,0614267;22,0374831;3;0;3;0;0;0;0;2022;1;1;1;do wykończenia;blok;pierwotny;1
